,city,price,bathrooms,bedrooms,livingArea,homeType,taxAssessedValue,Price/sqft,HasFlooring,HasHeating,HasCooling,HasGarageSpace,HasLaundary,HasFirePlace,HasPool,Employment,Schools,Crime
381,Menlo Park,2849000,2,4,2023,SINGLE_FAMILY,1581000,1408.304498,Yes,Yes,Yes,Yes,Yes,Yes,No,A+,A-,B
382,Menlo Park,6195000,6,5,3693,SINGLE_FAMILY,3100000,1677.497969,Yes,Yes,Yes,Yes,Yes,Yes,No,A+,A-,B
383,Menlo Park,2088000,2,3,1628,SINGLE_FAMILY,977788,1282.555283,Yes,Yes,Yes,Yes,Yes,Yes,No,A+,A-,B
384,Menlo Park,2495000,3,2,2550,CONDO,319607,978.4313725,No,Yes,Yes,Yes,No,Yes,No,A+,A-,B
385,Mill Valley,1995000,3,4,2490,SINGLE_FAMILY,862914,801.2048193,Yes,Yes,Yes,Yes,Yes,Yes,No,A+,A+,B+
386,Mill Valley,5300000,4,5,3140,SINGLE_FAMILY,2167144,1687.898089,No,Yes,Yes,Yes,No,Yes,No,A+,A+,B+
387,Mill Valley,2195000,3,4,1979,SINGLE_FAMILY,1935725,1109.146033,No,Yes,Yes,Yes,Yes,Yes,No,A+,A+,B+
388,Mill Valley,995000,2,3,1810,SINGLE_FAMILY,92376,549.7237569,No,Yes,Yes,Yes,Yes,Yes,No,A+,A+,B+
389,Mill Valley,2085000,3,4,2171,SINGLE_FAMILY,207763,960.3869185,Yes,Yes,Yes,Yes,Yes,Yes,No,A+,A+,B+
390,Mill Valley,1495000,2,3,1382,SINGLE_FAMILY,854611,1081.765557,Yes,Yes,Yes,Yes,Yes,Yes,No,A+,A+,B+
391,Mill Valley,1099000,2,2,1181,CONDO,448569,930.5673158,Yes,Yes,Yes,Yes,Yes,Yes,No,A+,A+,B+
392,Mill Valley,5795000,4,4,3579,SINGLE_FAMILY,2118072,1619.167365,No,Yes,Yes,Yes,Yes,Yes,No,A+,A+,B+
393,Mill Valley,3850000,6,5,4280,SINGLE_FAMILY,1011421,899.5327103,No,Yes,Yes,Yes,Yes,Yes,No,A+,A+,B+
394,Mill Valley,1195000,2,2,1614,SINGLE_FAMILY,798903,740.3965304,Yes,Yes,Yes,Yes,Yes,Yes,No,A+,A+,B+
395,Mill Valley,2695000,4,4,3044,SINGLE_FAMILY,1761731,885.348226,Yes,Yes,Yes,Yes,Yes,Yes,No,A+,A+,B+
396,Mill Valley,2495000,4,3,2611,SINGLE_FAMILY,435374,955.5725776,Yes,Yes,Yes,Yes,Yes,Yes,No,A+,A+,B+
397,Mill Valley,2495000,3,3,2700,SINGLE_FAMILY,1925051,924.0740741,Yes,Yes,Yes,Yes,No,Yes,No,A+,A+,B+
398,Mill Valley,2200000,3,4,2076,SINGLE_FAMILY,714670,1059.73025,Yes,Yes,Yes,Yes,Yes,Yes,No,A+,A+,B+
399,Mill Valley,1585000,2,3,1119,SINGLE_FAMILY,1340758,1416.443253,Yes,Yes,Yes,Yes,Yes,Yes,No,A+,A+,B+
400,Mill Valley,3995000,3,5,3540,SINGLE_FAMILY,448260,1128.531073,Yes,Yes,Yes,Yes,Yes,Yes,No,A+,A+,B+
401,Mill Valley,849000,1,1,862,CONDO,601817,984.9187935,Yes,Yes,Yes,Yes,Yes,Yes,No,A+,A+,B+
402,Mill Valley,2350000,3,3,2417,SINGLE_FAMILY,1298844,972.2796856,Yes,Yes,Yes,Yes,Yes,Yes,No,A+,A+,B+
403,Mill Valley,1050000,1,1,556,SINGLE_FAMILY,72456,1888.489209,Yes,Yes,Yes,Yes,Yes,Yes,No,A+,A+,B+
404,Mill Valley,1295000,2,3,1065,SINGLE_FAMILY,1014900,1215.962441,Yes,Yes,Yes,Yes,Yes,Yes,No,A+,A+,B+
405,Mill Valley,1595000,3,3,1686,SINGLE_FAMILY,1235124,946.0260973,No,Yes,Yes,Yes,Yes,Yes,No,A+,A+,B+
406,Mill Valley,3500000,3,4,3000,SINGLE_FAMILY,3696384,1166.666667,Yes,Yes,Yes,Yes,Yes,Yes,No,A+,A+,B+
407,Mill Valley,4200000,4,4,3393,SINGLE_FAMILY,3587760,1237.842617,Yes,Yes,Yes,Yes,Yes,Yes,No,A+,A+,B+
408,Mill Valley,3795000,3,4,3171,SINGLE_FAMILY,3346500,1196.783349,Yes,Yes,Yes,Yes,No,Yes,No,A+,A+,B+
409,Mill Valley,2895000,4,4,3515,SINGLE_FAMILY,1115923,823.6130868,Yes,Yes,Yes,Yes,Yes,Yes,No,A+,A+,B+
410,Mill Valley,2695000,2,3,1783,SINGLE_FAMILY,2102339,1511.497476,Yes,Yes,Yes,Yes,Yes,Yes,No,A+,A+,B+
411,Mill Valley,1689000,2,2,1803,CONDO,1160812,936.7720466,Yes,Yes,Yes,Yes,Yes,Yes,No,A+,A+,B+
412,Mill Valley,5500000,5,5,4012,SINGLE_FAMILY,4866653,1370.887338,No,Yes,Yes,Yes,Yes,Yes,No,A+,A+,B+
413,Mill Valley,3695000,3,5,2516,SINGLE_FAMILY,2542689,1468.600954,Yes,Yes,Yes,Yes,Yes,Yes,No,A+,A+,B+
414,Mill Valley,659000,1,1,696,CONDO,567630,946.8390805,Yes,Yes,Yes,Yes,Yes,Yes,No,A+,A+,B+
415,Mill Valley,6995000,4,5,4970,SINGLE_FAMILY,5131017,1407.444668,No,Yes,Yes,Yes,Yes,Yes,No,A+,A+,B+
416,Mill Valley,1140000,2,2,1330,SINGLE_FAMILY,736932,857.1428571,Yes,Yes,Yes,Yes,Yes,Yes,No,A+,A+,B+
417,Mill Valley,2175000,3,4,2197,SINGLE_FAMILY,210942,989.986345,Yes,Yes,Yes,Yes,Yes,Yes,No,A+,A+,B+
418,Mill Valley,2495000,3,4,2445,SINGLE_FAMILY,183112,1020.449898,Yes,Yes,Yes,Yes,Yes,Yes,No,A+,A+,B+
419,Mill Valley,2295000,2,3,1718,SINGLE_FAMILY,1329676,1335.855646,Yes,Yes,Yes,Yes,No,Yes,No,A+,A+,B+
420,Mill Valley,3295000,3,4,3231,SINGLE_FAMILY,2730743,1019.808109,Yes,Yes,Yes,Yes,Yes,Yes,No,A+,A+,B+
421,Mill Valley,3499000,4,4,2972,SINGLE_FAMILY,2017417,1177.321669,Yes,Yes,Yes,Yes,Yes,Yes,No,A+,A+,B+
422,Mill Valley,1595000,3,2,1850,CONDO,1422262,862.1621622,Yes,Yes,Yes,Yes,Yes,Yes,No,A+,A+,B+
423,Millbrae,2280000,3,4,2423,SINGLE_FAMILY,944250,940.9822534,Yes,Yes,Yes,Yes,Yes,Yes,No,B+,B,A
424,Millbrae,1968000,3,3,2324,SINGLE_FAMILY,1597070,846.8158348,No,Yes,Yes,Yes,Yes,Yes,No,B+,B,A
425,Millbrae,1099000,2,2,1245,CONDO,,882.7309237,Yes,Yes,Yes,Yes,No,Yes,No,B+,B,A
426,Millbrae,1950000,2,3,1440,SINGLE_FAMILY,132325,1354.166667,Yes,Yes,Yes,Yes,Yes,Yes,No,B+,B,A
427,Millbrae,2688888,4,3,1920,SINGLE_FAMILY,2042500,1400.4625,Yes,Yes,No,Yes,Yes,Yes,No,B+,B,A
428,Millbrae,2295000,2,4,2120,SINGLE_FAMILY,167367,1082.54717,Yes,Yes,Yes,Yes,No,Yes,No,B+,B,A
429,Millbrae,1398000,1,3,1140,SINGLE_FAMILY,535938,1226.315789,Yes,Yes,Yes,Yes,Yes,Yes,No,B+,B,A
430,Millbrae,2830000,4,6,3203,SINGLE_FAMILY,1612954,883.546675,Yes,Yes,Yes,Yes,Yes,Yes,No,B+,B,A
431,Millbrae,1898000,2,3,1830,SINGLE_FAMILY,721316,1037.15847,Yes,Yes,Yes,Yes,Yes,Yes,No,B+,B,A
432,Millbrae,1895000,2,3,1570,SINGLE_FAMILY,128865,1207.006369,No,No,No,Yes,No,Yes,No,B+,B,A
433,Millbrae,3098000,2,4,2030,SINGLE_FAMILY,2396068,1526.108374,Yes,Yes,Yes,Yes,Yes,Yes,No,B+,B,A
434,Millbrae,2100000,3,4,2450,SINGLE_FAMILY,208112,857.1428571,Yes,Yes,Yes,Yes,Yes,Yes,No,B+,B,A
435,Millbrae,2048000,2,3,1570,SINGLE_FAMILY,601038,1304.458599,No,Yes,Yes,Yes,No,Yes,No,B+,B,A
436,Millbrae,1128000,2,2,1241,CONDO,,908.9443997,Yes,Yes,Yes,Yes,Yes,Yes,No,B+,B,A
437,Millbrae,1238000,2,2,1417,CONDO,,873.6767819,Yes,Yes,Yes,Yes,Yes,Yes,No,B+,B,A
438,Millbrae,1198000,2,2,1381,CONDO,,867.487328,Yes,Yes,Yes,Yes,Yes,Yes,No,B+,B,A
439,Millbrae,1268000,2,2,1381,CONDO,,918.1752353,Yes,Yes,Yes,Yes,Yes,Yes,No,B+,B,A
440,Millbrae,649000,1,1,764,CONDO,688500,849.4764398,No,Yes,Yes,Yes,No,Yes,No,B+,B,A
441,Millbrae,2498000,3,3,1970,SINGLE_FAMILY,139954,1268.020305,Yes,Yes,Yes,Yes,Yes,Yes,No,B+,B,A
442,Milpitas,1425000,4,3,1981,TOWNHOUSE,919360,719.3336699,No,Yes,Yes,Yes,Yes,Yes,No,B-,C+,B-
443,Milpitas,838000,3,2,1158,TOWNHOUSE,565375,723.6614853,Yes,Yes,Yes,Yes,Yes,Yes,No,B-,C+,B-
444,Milpitas,2168000,3,4,2874,SINGLE_FAMILY,704691,754.3493389,No,Yes,Yes,Yes,Yes,Yes,No,B-,C+,B-
445,Milpitas,2999000,3,4,3274,SINGLE_FAMILY,1694429,916.004887,Yes,Yes,Yes,Yes,Yes,Yes,No,B-,C+,B-
446,Milpitas,1228800,2,3,1100,SINGLE_FAMILY,772641,1117.090909,Yes,Yes,Yes,Yes,Yes,Yes,No,B-,C+,B-
447,Milpitas,1388800,2,3,945,SINGLE_FAMILY,586811,1469.62963,No,Yes,Yes,Yes,Yes,Yes,No,B-,C+,B-
448,Milpitas,1450000,3,5,1762,SINGLE_FAMILY,74083,822.9284904,Yes,Yes,Yes,Yes,Yes,Yes,No,B-,C+,B-
449,Milpitas,698000,2,3,1143,CONDO,699032,610.6736658,Yes,Yes,Yes,Yes,Yes,Yes,No,B-,C+,B-
450,Milpitas,998888,2,3,1290,SINGLE_FAMILY,120332,774.3317829,No,Yes,Yes,Yes,No,Yes,No,B-,C+,B-
451,Milpitas,1399888,3,3,1000,SINGLE_FAMILY,55458,1399.888,Yes,Yes,Yes,Yes,Yes,Yes,No,B-,C+,B-
452,Milpitas,770000,2,3,1180,CONDO,165540,652.5423729,No,Yes,No,Yes,No,Yes,No,B-,C+,B-
453,Milpitas,1575000,4,4,2155,SINGLE_FAMILY,931198,730.8584687,Yes,Yes,Yes,Yes,Yes,Yes,No,B-,C+,B-
454,Milpitas,1198000,3,3,1753,TOWNHOUSE,923967,683.3998859,No,Yes,Yes,Yes,Yes,Yes,No,B-,C+,B-
455,Milpitas,1249000,2,4,1102,SINGLE_FAMILY,653813,1133.393829,Yes,Yes,Yes,Yes,Yes,Yes,No,B-,C+,B-
456,Milpitas,1350000,4,3,1832,TOWNHOUSE,978006,736.8995633,Yes,Yes,Yes,Yes,Yes,Yes,No,B-,C+,B-
457,Milpitas,1295888,2,3,1116,SINGLE_FAMILY,313248,1161.189964,Yes,Yes,Yes,Yes,Yes,Yes,No,B-,C+,B-
458,Milpitas,699999,2,3,1146,CONDO,168804,610.8193717,Yes,Yes,Yes,Yes,Yes,Yes,No,B-,C+,B-
459,Milpitas,1399500,4,3,1860,TOWNHOUSE,841740,752.4193548,No,Yes,Yes,Yes,No,Yes,No,B-,C+,B-
460,Milpitas,1298888,2,4,1382,SINGLE_FAMILY,471941,939.8610709,No,Yes,Yes,Yes,No,Yes,No,B-,C+,B-
461,Milpitas,1199000,2,3,1187,SINGLE_FAMILY,684628,1010.10952,Yes,Yes,Yes,Yes,Yes,Yes,No,B-,C+,B-
462,Milpitas,1485000,2,4,1552,SINGLE_FAMILY,582792,956.8298969,Yes,Yes,Yes,Yes,Yes,Yes,No,B-,C+,B-
463,Milpitas,968888,2,3,1359,TOWNHOUSE,847792,712.941869,Yes,Yes,Yes,Yes,No,Yes,No,B-,C+,B-
464,Milpitas,549000,1,2,863,CONDO,520149,636.1529548,Yes,Yes,Yes,Yes,No,Yes,No,B-,C+,B-
465,Milpitas,999999,3,3,1253,TOWNHOUSE,713928,798.0837989,Yes,Yes,Yes,Yes,No,Yes,No,B-,C+,B-
466,Milpitas,1199900,3,2,1416,TOWNHOUSE,891320,847.3870056,No,Yes,Yes,Yes,Yes,Yes,No,B-,C+,B-
467,Milpitas,899000,2,2,1065,TOWNHOUSE,814332,844.1314554,Yes,Yes,Yes,Yes,Yes,Yes,No,B-,C+,B-
468,Milpitas,1299900,2,4,1158,SINGLE_FAMILY,544533,1122.53886,Yes,Yes,Yes,Yes,Yes,Yes,No,B-,C+,B-
469,Milpitas,1468888,3,4,1586,SINGLE_FAMILY,134049,926.1588903,Yes,Yes,Yes,Yes,Yes,Yes,No,B-,C+,B-
470,Milpitas,1595000,3,4,1860,SINGLE_FAMILY,637855,857.5268817,Yes,Yes,Yes,Yes,Yes,Yes,No,B-,C+,B-
471,Milpitas,1795000,3,3,1940,SINGLE_FAMILY,1178946,925.257732,Yes,Yes,Yes,Yes,Yes,Yes,No,B-,C+,B-
472,Milpitas,1078000,2,3,1530,TOWNHOUSE,955000,704.5751634,Yes,Yes,Yes,Yes,Yes,Yes,No,B-,C+,B-
473,Milpitas,1480000,2,5,1634,SINGLE_FAMILY,999600,905.752754,Yes,Yes,Yes,Yes,Yes,Yes,No,B-,C+,B-
474,Milpitas,1250000,1,3,980,SINGLE_FAMILY,721132,1275.510204,Yes,Yes,Yes,Yes,Yes,Yes,No,B-,C+,B-
475,Milpitas,650000,1,3,1030,CONDO,553722,631.0679612,Yes,Yes,Yes,Yes,Yes,Yes,No,B-,C+,B-
476,Milpitas,1299999,2,3,1299,SINGLE_FAMILY,522016,1000.769053,Yes,Yes,Yes,Yes,Yes,Yes,No,B-,C+,B-
477,Milpitas,1489500,3,4,2045,SINGLE_FAMILY,932420,728.3618582,Yes,Yes,Yes,Yes,Yes,Yes,No,B-,C+,B-
478,Milpitas,899888,3,3,1428,TOWNHOUSE,284888,630.1736695,Yes,Yes,Yes,Yes,Yes,Yes,No,B-,C+,B-
479,Milpitas,3985000,4,5,4454,SINGLE_FAMILY,1464253,894.701392,Yes,Yes,Yes,Yes,Yes,Yes,No,B-,C+,B-
480,Cupertino,1198000,2,2,1198,CONDO,748688,1000,Yes,Yes,Yes,Yes,No,Yes,Yes,A+,A+,A+
481,Cupertino,3950000,4,5,3024,SINGLE_FAMILY,1908893,1306.216931,Yes,Yes,Yes,Yes,Yes,Yes,No,A+,A+,A+
482,Cupertino,3295000,4,5,3196,SINGLE_FAMILY,2931616,1030.97622,Yes,Yes,Yes,Yes,Yes,Yes,No,A+,A+,A+
483,Cupertino,949000,2,2,1206,CONDO,873172,786.8988391,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A+,A+
484,Cupertino,2985000,4,5,2542,SINGLE_FAMILY,2203351,1174.272227,No,Yes,Yes,Yes,No,Yes,Yes,A+,A+,A+
485,Cupertino,2499000,2,5,2046,MULTI_FAMILY,1343994,1221.407625,Yes,Yes,Yes,Yes,No,Yes,No,A+,A+,A+
486,Cupertino,2145000,2,2,2119,TOWNHOUSE,690775,1012.269939,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A+,A+
487,Cupertino,4950000,5,5,3778,SINGLE_FAMILY,3126686,1310.217046,Yes,Yes,Yes,Yes,Yes,Yes,No,A+,A+,A+
488,Cupertino,1839000,3,3,1562,TOWNHOUSE,1625141,1177.336748,Yes,Yes,Yes,Yes,Yes,Yes,No,A+,A+,A+
489,Cupertino,5198000,5,6,4138,SINGLE_FAMILY,58063,1256.162397,Yes,Yes,Yes,Yes,Yes,Yes,No,A+,A+,A+
490,Cupertino,1898000,3,5,1936,TOWNHOUSE,1113901,980.3719008,Yes,Yes,Yes,Yes,Yes,Yes,No,A+,A+,A+
491,Cupertino,3098000,3,6,2349,SINGLE_FAMILY,100531,1318.859089,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A+,A+
492,Cupertino,780000,1,1,850,CONDO,455678,917.6470588,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A+,A+
493,Cupertino,2950000,2,3,1661,SINGLE_FAMILY,187355,1776.038531,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A+,A+
494,Cupertino,1236788,3,2,1216,TOWNHOUSE,844764,1017.095395,Yes,Yes,Yes,Yes,No,Yes,Yes,A+,A+,A+
495,Cupertino,850000,1,1,850,CONDO,551180,1000,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A+,A+
496,Cupertino,1699999,1,2,900,SINGLE_FAMILY,,1888.887778,No,Yes,Yes,Yes,No,Yes,No,A+,A+,A+
497,Cupertino,2700000,2,3,2081,SINGLE_FAMILY,163945,1297.453148,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A+,A+
498,Cupertino,1095000,2,2,1192,CONDO,647100,918.6241611,Yes,Yes,Yes,Yes,No,Yes,No,A+,A+,A+
499,Cupertino,3688000,2,3,2604,SINGLE_FAMILY,,1416.282642,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A+,A+
500,Cupertino,799000,1,1,871,CONDO,516372,917.3363949,No,Yes,Yes,Yes,Yes,Yes,Yes,A+,A+,A+
501,Cupertino,1088000,2,2,1093,CONDO,656744,995.4254346,Yes,Yes,Yes,Yes,Yes,Yes,No,A+,A+,A+
502,Cupertino,3899888,4,4,3217,SINGLE_FAMILY,2541344,1212.27479,Yes,Yes,Yes,Yes,No,Yes,No,A+,A+,A+
503,Cupertino,2998000,2,3,1888,SINGLE_FAMILY,2354845,1587.923729,Yes,Yes,Yes,Yes,Yes,Yes,No,A+,A+,A+
504,Cupertino,4950000,4,4,3445,SINGLE_FAMILY,1623024,1436.865022,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A+,A+
505,Cupertino,3095000,2,7,3406,MULTI_FAMILY,,908.6905461,No,Yes,Yes,Yes,No,Yes,No,A+,A+,A+
506,Cupertino,1083000,2,2,1178,CONDO,626418,919.3548387,No,Yes,Yes,Yes,No,Yes,No,A+,A+,A+
507,Cupertino,1088000,2,2,1154,CONDO,1213800,942.8076256,No,Yes,Yes,Yes,No,Yes,Yes,A+,A+,A+
508,Cupertino,1050000,2,2,1039,CONDO,696152,1010.587103,Yes,Yes,Yes,Yes,Yes,Yes,No,A+,A+,A+
509,Cupertino,3488000,3,4,2340,SINGLE_FAMILY,1674971,1490.598291,Yes,Yes,Yes,Yes,No,Yes,No,A+,A+,A+
510,Daly City,1298000,3,3,1640,SINGLE_FAMILY,155069,791.4634146,Yes,Yes,Yes,Yes,Yes,Yes,No,A,A+,A+
511,Daly City,1295000,3,3,1730,SINGLE_FAMILY,97741,748.5549133,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A,A+,A+
512,Daly City,1300000,1,2,1300,SINGLE_FAMILY,103399,1000,Yes,Yes,Yes,Yes,Yes,Yes,No,A,A+,A+
513,Daly City,1195000,3,4,1890,SINGLE_FAMILY,1019270,632.2751323,Yes,Yes,No,Yes,No,Yes,No,A,A+,A+
514,Daly City,1089000,2,3,1010,SINGLE_FAMILY,525180,1078.217822,Yes,Yes,No,Yes,Yes,Yes,No,A,A+,A+
515,Daly City,1060000,3,2,1705,CONDO,1000000,621.7008798,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A,A+,A+
516,Daly City,1048888,3,3,1572,CONDO,989342,667.2315522,Yes,Yes,No,Yes,Yes,Yes,No,A,A+,A+
517,Daly City,1398000,3,4,1670,SINGLE_FAMILY,1072164,837.1257485,Yes,Yes,No,Yes,Yes,Yes,No,A,A+,A+
518,Daly City,1325000,2,6,3281,MULTI_FAMILY,,403.8402926,Yes,Yes,Yes,Yes,No,Yes,No,A,A+,A+
519,Daly City,1895000,4,4,4374,MULTI_FAMILY,197630,433.2418839,Yes,Yes,Yes,Yes,Yes,Yes,No,A,A+,A+
520,Daly City,1459000,2,3,1230,SINGLE_FAMILY,777068,1186.178862,Yes,Yes,Yes,Yes,Yes,Yes,No,A,A+,A+
521,Daly City,1100000,1,2,1150,SINGLE_FAMILY,162655,956.5217391,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A,A+,A+
522,Daly City,2225000,2,8,5640,MULTI_FAMILY,508751,394.5035461,No,Yes,Yes,Yes,No,Yes,No,A,A+,A+
523,Daly City,1399000,3,4,1890,SINGLE_FAMILY,1076144,740.2116402,No,Yes,No,Yes,Yes,Yes,No,A,A+,A+
524,Daly City,1289000,3,4,2182,SINGLE_FAMILY,324614,590.7424381,Yes,Yes,Yes,Yes,No,Yes,No,A,A+,A+
525,Daly City,1295000,2,3,1470,SINGLE_FAMILY,275282,880.952381,Yes,Yes,Yes,Yes,Yes,Yes,No,A,A+,A+
526,Daly City,2190000,2,8,6720,MULTI_FAMILY,1213314,325.8928571,Yes,Yes,Yes,Yes,Yes,Yes,No,A,A+,A+
527,Daly City,1349900,2,4,1910,SINGLE_FAMILY,772382,706.7539267,Yes,Yes,Yes,Yes,Yes,Yes,No,A,A+,A+
528,Daly City,998000,1,3,1060,SINGLE_FAMILY,79446,941.509434,No,Yes,Yes,Yes,No,Yes,No,A,A+,A+
529,Daly City,1299950,2,4,2010,SINGLE_FAMILY,866908,646.7412935,Yes,Yes,Yes,Yes,Yes,Yes,No,A,A+,A+
530,Daly City,1100000,2,3,1170,SINGLE_FAMILY,929595,940.1709402,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A,A+,A+
531,Daly City,1098888,2,3,1840,SINGLE_FAMILY,470912,597.2217391,Yes,Yes,No,Yes,Yes,Yes,No,A,A+,A+
532,Daly City,998000,2,3,1250,SINGLE_FAMILY,40268,798.4,No,Yes,Yes,Yes,No,Yes,No,A,A+,A+
533,Daly City,625000,1,1,817,CONDO,,764.99388,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A,A+,A+
534,Daly City,1599000,3,5,2050,SINGLE_FAMILY,1193085,780,Yes,Yes,Yes,Yes,No,Yes,No,A,A+,A+
535,Daly City,849500,2,3,1254,CONDO,417734,677.4322169,Yes,No,No,Yes,Yes,Yes,No,A,A+,A+
536,Daly City,789000,2,2,1158,CONDO,686038,681.3471503,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A,A+,A+
537,Daly City,1200000,1,2,2150,MULTI_FAMILY,,558.1395349,Yes,No,No,Yes,No,Yes,No,A,A+,A+
538,Daly City,659000,2,2,1150,CONDO,181046,573.0434783,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A,A+,A+
539,Daly City,1375000,3,4,1580,SINGLE_FAMILY,621314,870.2531646,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A,A+,A+
540,Daly City,995000,1,2,940,SINGLE_FAMILY,877436,1058.510638,Yes,Yes,Yes,Yes,Yes,Yes,No,A,A+,A+
541,Daly City,1225000,2,3,1110,SINGLE_FAMILY,1080000,1103.603604,Yes,Yes,Yes,Yes,Yes,Yes,No,A,A+,A+
542,Daly City,1149888,2,3,1150,SINGLE_FAMILY,972124,999.9026087,Yes,Yes,No,Yes,Yes,Yes,No,A,A+,A+
543,Daly City,1149888,2,2,1030,SINGLE_FAMILY,853040,1116.396117,Yes,Yes,Yes,Yes,Yes,Yes,No,A,A+,A+
544,Daly City,398000,1,0,483,CONDO,,824.0165631,No,Yes,Yes,Yes,No,Yes,Yes,A,A+,A+
545,Daly City,1989000,2,3,2455,SINGLE_FAMILY,1231933,810.1832994,Yes,Yes,No,Yes,No,Yes,No,A,A+,A+
546,Daly City,1599000,3,4,2090,SINGLE_FAMILY,1445369,765.0717703,Yes,Yes,No,Yes,Yes,Yes,No,A,A+,A+
547,Daly City,989888,2,3,1240,SINGLE_FAMILY,71001,798.2967742,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A,A+,A+
548,Daly City,1322000,2,3,1650,SINGLE_FAMILY,1233030,801.2121212,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A,A+,A+
549,Danville,1729000,3,4,2835,SINGLE_FAMILY,1177072,609.8765432,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A-,B
550,Danville,2699000,3,4,3176,SINGLE_FAMILY,609085,849.8110831,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A-,B
551,Danville,2349500,5,4,3085,SINGLE_FAMILY,1613866,761.5883306,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A-,B
552,Danville,1299999,3,3,1804,SINGLE_FAMILY,973403,720.6202882,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A-,B
553,Danville,2680000,4,4,3500,SINGLE_FAMILY,1508793,765.7142857,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A-,B
554,Danville,3999000,7,7,6523,SINGLE_FAMILY,2621400,613.0614748,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A-,B
555,Danville,1848000,3,4,2509,SINGLE_FAMILY,1306450,736.5484257,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A-,B
556,Danville,2589000,2,3,1986,SINGLE_FAMILY,656514,1303.625378,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A-,B
557,Danville,3579000,5,5,4100,SINGLE_FAMILY,432444,872.9268293,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A-,B
558,Danville,2498000,2,2,2603,SINGLE_FAMILY,157378,959.6619285,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A-,B
559,Danville,1899000,3,4,3102,SINGLE_FAMILY,1075031,612.1856867,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A-,B
560,Danville,2198000,3,6,2928,SINGLE_FAMILY,692316,750.6830601,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A-,B
561,Danville,1234900,2,3,1664,TOWNHOUSE,323620,742.1274038,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A-,B
562,Danville,2599800,3,5,4022,SINGLE_FAMILY,1590054,646.3948284,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A-,B
563,Danville,2008888,3,4,2689,SINGLE_FAMILY,1290300,747.0762365,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A-,B
564,Danville,2338000,4,6,3136,SINGLE_FAMILY,1454242,745.5357143,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A-,B
565,Danville,2789000,3,4,2820,SINGLE_FAMILY,583517,989.0070922,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A-,B
566,Danville,750000,2,2,1148,TOWNHOUSE,591498,653.3101045,No,Yes,Yes,Yes,Yes,Yes,No,A+,A-,B
567,Danville,1995000,3,4,2686,SINGLE_FAMILY,762762,742.740134,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A-,B
568,Danville,2998000,3,5,3845,SINGLE_FAMILY,2572941,779.7139142,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A-,B
569,Danville,925000,3,3,1884,TOWNHOUSE,385662,490.9766454,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A-,B
570,Danville,1349000,3,3,1544,SINGLE_FAMILY,1019642,873.7046632,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A-,B
571,Danville,1600000,2,4,1948,SINGLE_FAMILY,116382,821.3552361,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A-,B
572,Danville,2998000,5,6,3660,SINGLE_FAMILY,1885806,819.1256831,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A-,B
